id,kor_co_nm,fin_prdt_cd,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,fin_co_subm_day,max_limit
1654,케이비저축은행,240005,플러스회전식정기예금,['스마트폰'],"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율",없음,1,제한없음,"- 가입기간 36개월로 매 회전주기(1년)마다 자동회전되는 회전정기예금(변동금리상품)
- 가입금액 : 100만원이상",202411151306,-1
1655,하나저축은행,240001,정기예금,"['영업점', '인터넷', '스마트폰']","-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리","* 최고우대금리 : 0.2%
- 인터넷뱅킹, 모바일APP, 모바일WEB(하나디지털뱅크, 하나원큐연계), 비대면계좌개설서비스(SB톡톡)으로 가입: 0.1%
- 하나카드 휴면 6개월 이상 무실적 고객이 발급 후 3개월간 이용실적 10만원 이상 확인 시 0.1% 단,①~⑤ 모두충족 시
(자세한 사항은 홈페이지 참조)
※ 단위는 연%p",1,제한없음,"1. 최저가입금액 : 10만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)
-24개월이상(차등율:80%)",202410250834,-1
1656,하나저축은행,240002,1Q 비대면정기예금,"['인터넷', '스마트폰']","-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1. 최저가입금액 : 10만원이상

2. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)
-12개월이상~24개월미만(차등율:70%)",202410250834,-1
1657,하나저축은행,240006,비대면 세바퀴정기예금(1년단위 변동금리상품),"['인터넷', '스마트폰']","-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리",없음,1,제한없음,"1. 회전주기 (매1년)마다 계약기간 이내에서 이자율 변동 및 이자를 지급하는 장기 정기예금(12개월 변동금리)

2. 최저가입금액 : 10만원이상

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)",202410250834,-1
1658,하나저축은행,240007,세바퀴정기예금(1년단위 변동금리상품),"['영업점', '인터넷', '스마트폰']","-1개월 이내 : 약정금리와 현행 고시금리 중 낮은 금리
-1개월 초과 : 현행 고시 보통예금 금리","세바퀴 정기예금 가입시 0.1%
인터넷뱅킹,모바일APP,모바일WEB(하나디지털뱅크, 하나원큐연계)으로 가입시 0.1%",1,제한없음,"1. 회전주기 (매1년)마다 계약기간 이내에서 이자율 변동 및 이자를 지급하는 장기 정기예금(12개월 변동금리)

2. 최저가입금액 : 10만원이상

3. 중도해지금리
-1개월미만 : 보통예금 금리 
-1개월이상 : 약정금리 * (경과월수 / 계약월수)*차등율
(최저금리 : 약정금리 * 50%)

-1개월이상~12개월미만(차등율:60%)",202410250834,-1
1659,제이티친애저축은행,240059,회전식 정기예금(변동금리상품),['영업점'],"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,1,제한없음,"1. 가입기간 : 36개월 ~ 60개월만 가능
2. 적용금리(약정금리)
- 가입시점 : 개설일 기준의 영업점 및 홈페이지에 고시한 이율적용
- 회전기간 도래시점 :(변동금리상품_회전주기(매 1년)마다 약정이율 변동) 회전당일 기준의 영업점 및 홈페이지에 고시한 이율적용
3. 중도해지이자율 
- 기간별 차등적용(당사홈페이지 참조)",202411190844,-1
1660,제이티친애저축은행,240074,비대면 회전식 정기예금(변동금리상품),"['인터넷', '스마트폰']","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,1,제한없음,"1. 가입기간 : 36개월 ~ 60개월만 가능
2. 적용금리(약정금리)
- 가입시점 : 개설일 기준의 영업점 및 홈페이지에 고시한 이율적용
- 회전기간 도래시점 :(변동금리상품_회전주기(매 1년)마다 약정이율 변동) 회전당일 기준의 영업점 및 홈페이지에 고시한 이율적용
3. 중도해지이자율 
- 기간별 차등적용(당사홈페이지 참조)",202411190844,-1
1661,제이티친애저축은행,JTCSB240001,정기예금,['영업점'],"-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,1,제한없음,없음,202411190844,-1
1662,제이티친애저축은행,JTCSB240060,비대면 정기예금,"['인터넷', '스마트폰']","-1개월 이내 해지시 : 약정이율 적용
-1개월 초과 이후 해지시 : 보통예금 금리 적용",없음,1,제한없음,없음,202411190844,-1
1663,신한저축은행,24000,정기예금,['영업점'],"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,제한없음,"- 이자지급방식 : 단리식(매월지급), 복리식(만기일시지급)
- 해지방법 : 영업점 방문 또는 인터넷홈페이지/모바일앱에 접속하여 해약",202405271732,-1
1664,신한저축은행,24002,더드림정기예금,['영업점'],"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,제한없음,"-가입기간이 3년,4년,5년인 회전식 정기예금
-회전주기(매1년)마다 자동회전
-회전되는 시기의 정기예금 고시금리+0.1%
-중도해지시 회전주기 완료기간에 대해 약정이율 적용
-이자지급방식: 단리식(매월지급), 복리식(회전주기 1년마다 이자지급)
-가입방법: 영업점 방문
-해지방법: 영업점 방문 또는 온라인채널",202405271732,-1
1665,신한저축은행,24010,e-정기예금,['인터넷'],"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,개인,"- 이자지급방식 : 단리식(매월지급), 복리식(만기일시지급)
- 가입방법 : 인터넷홈페이지
- 해지방법 : 인터넷홈페이지/모바일앱에 접속하여 해약
- e-정기예금, s-정기예금, e-더드림정기예금, s-더드림정기예금 1인당 통합 한도 5억",202405271732,500000000
1666,신한저축은행,24017,e-더드림정기예금,['인터넷'],"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,개인,"-가입기간이 3년,4년,5년인 회전식 정기예금
-회전주기(매1년)마다 자동회전
-회전되는 시기의 e-정기예금 고시금리+0.1%
-중도해지시 회전주기 완료기간에 대해 약정이율 적용
-이자지급방식: 단리식(매월지급), 복리식(회전주기 1년마다 이자지급)
-가입방법: 인터넷홈페이지
-해지방법: 온라인채널
-온라인 정기예금 1인당 통합한도 5억",202405271732,500000000
1667,신한저축은행,24110,s-정기예금,['스마트폰'],"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,개인,"- 이자지급방식 : 단리식(매월지급), 복리식(만기일시지급)
- 가입방법 : 모바일앱
- 해지방법 : 인터넷홈페이지/모바일앱에 접속하여 해약
- e-정기예금, s-정기예금, e-더드림정기예금, s-더드림정기예금 1인당 통합 한도 5억
- 2023.02.13 smart-정기예금에서 s-정기예금으로 상품명 변경",202405271732,500000000
1668,신한저축은행,24117,s-더드림정기예금,['스마트폰'],"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,1,개인,"-가입기간이 3년,4년,5년인 회전식 정기예금
-회전주기(매1년)마다 자동회전
-회전되는 시기의 s-정기예금 고시금리+0.1%
-중도해지시 회전주기 완료기간에 대해 약정이율 적용
-이자지급방식: 단리식(매월지급), 복리식(회전주기 1년마다 이자지급)
-가입방법: 모바일앱
-해지방법: 온라인채널
-온라인 정기예금 1인당 통합한도 5억",202405271732,500000000
1669,웰컴저축은행,1120241001,정기예금,['영업점'],"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,영업점 전용상품,202411080859,-1
1670,웰컴저축은행,1120241011,웰뱅 회전 정기예금,['영업점'],"- 만기 후 1개월 이하 : 마지막 회전주기의 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,영업점 전용상품,202411080859,-1
1671,웰컴저축은행,1120242001,e-정기예금,['인터넷'],"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,인터넷뱅킹 전용상품,202411080859,-1
1672,웰컴저축은행,1120242003,웰뱅 회전 e-정기예금,['인터넷'],"- 만기 후 1개월 이하 : 마지막 회전주기의 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,인터넷뱅킹 전용상품,202411080859,-1
1673,웰컴저축은행,1120243002,m-정기예금,['스마트폰'],"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,스마트(모바일)뱅킹 전용상품,202411080859,-1
1674,웰컴저축은행,1120243003,웰뱅 회전 m-정기예금,['스마트폰'],"- 만기 후 1개월 이하 : 마지막 회전주기의 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",-,1,제한없음,스마트(모바일)뱅킹 전용상품,202411080859,-1
1675,오케이저축은행,240062,OK정기예금,['영업점'],"만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",당행 보통예금(활동계좌) 보유 시 +0.1%p,1,제한없음,-,202411210833,10000000000
1676,오케이저축은행,240067,OK e-정기예금,"['인터넷', '스마트폰']","만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",없음,1,제한없음,-,202411210833,10000000000
1677,오케이저축은행,240070,OK안심정기예금(변동금리),['영업점'],"만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",당행 보통예금(활동계좌) 보유 시 +0.1%p,1,제한없음,3년제 정기예금으로 가입 후 매 1년 마다 해당시점 금리로 자동연장되는 변동금리 상품. 매 1년 경과 후 중도해지 시 가입일부터 1년 경과 시점까지는 정상이율을 적용함,202411210833,10000000000
1678,오케이저축은행,240071,OK e-안심정기예금(변동금리),"['인터넷', '스마트폰']","만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",없음,1,제한없음,3년제 정기예금으로 가입 후 매 1년 마다 해당시점 금리로 자동연장되는 변동금리 상품. 매 1년 경과 후 중도해지 시 가입일부터 1년 경과 시점까지는 정상이율을 적용함,202411210833,10000000000
1679,오케이저축은행,240097,OK e-안심앱플러스정기예금(변동금리),['스마트폰'],"만기 후 1개월 이하: 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과: 연0.1%",없음,1,개인,"*OK저축은행 모바일뱅킹앱 전용상품
*3년제 정기예금으로 가입 후 매 1년 마다 해당시점 금리로 자동연장되는 변동금리 상품. 매 1년 경과 후 중도해지 시 가입일부터 1년 경과 시점까지는 정상이율을 적용함",202411210833,10000000000
1680,오케이저축은행,240099,OK e-안심앱플러스정기예금6 (변동금리),['스마트폰'],"만기 후 1개월 이하: 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과: 연0.1%",없음,1,개인,"*OK저축은행 모바일뱅킹앱 전용상품
*6개월 회전식 정기예금 (3년 만기 정기예금으로 가입 후 매 6개월 마다 해당시점 금리로 자동연장되는 변동금리 상품. 매 6개월 경과 후 중도해지 시 가입일부터 6개월 경과 시점까지는 정상이율을 적용함.)",202411210833,10000000000
